date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:25:35	69696/69696	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2016:25:34%20GMT	https://img.itch.zone/aW1nLzIzNDI5ODkucG5n/original/H%2FDD94.png	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzIzNDI5ODkucG5n/original/H/DD94.png	(from https://redegogames.itch.io/returngame)
19:25:35	3075004/3075004	---M--	200	added ('OK')	image/gif	date:Wed,%2029%20May%202024%2016:25:26%20GMT	https://img.itch.zone/aW1nLzIzNDM0MzkuZ2lm/original/DGVJqM.gif	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzIzNDM0MzkuZ2lm/original/DGVJqM.gif	(from https://redegogames.itch.io/returngame)
19:25:35	707175/707175	---M--	200	added ('OK')	image/gif	date:Wed,%2029%20May%202024%2016:25:34%20GMT	https://img.itch.zone/aW1nLzIzNDM1NjUuZ2lm/original/9T0Xrx.gif	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzIzNDM1NjUuZ2lm/original/9T0Xrx.gif	(from https://redegogames.itch.io/returngame)
19:25:36	64863/64863	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2016:25:36%20GMT	https://img.itch.zone/aW1nLzIzNDI5OTEucG5n/original/tiR1oU.png	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzIzNDI5OTEucG5n/original/tiR1oU.png	(from https://redegogames.itch.io/returngame)
19:25:36	297465/297465	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2016:25:35%20GMT	https://img.itch.zone/aW1nLzE1MTc1MDIucG5n/original/4aLs8V.png	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzE1MTc1MDIucG5n/original/4aLs8V.png	(from https://redegogames.itch.io/returngame)
19:25:36	1457748/1457748	---M--	200	added ('OK')	image/gif	date:Wed,%2029%20May%202024%2016:25:33%20GMT	https://img.itch.zone/aW1nLzIzNDM1NzAuZ2lm/original/I8VeQK.gif	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzIzNDM1NzAuZ2lm/original/I8VeQK.gif	(from https://redegogames.itch.io/returngame)
19:25:36	202861/202861	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2016:25:36%20GMT	https://img.itch.zone/aW1nLzE1MTc1MDMucG5n/original/rQqov+.png	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzE1MTc1MDMucG5n/original/rQqov+.png	(from https://redegogames.itch.io/returngame)
19:25:36	248785/248785	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2016:25:37%20GMT	https://img.itch.zone/aW1nLzE1MTc1MDQucG5n/original/1oyF0f.png	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzE1MTc1MDQucG5n/original/1oyF0f.png	(from https://redegogames.itch.io/returngame)
19:25:37	172774/172774	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2016:25:37%20GMT	https://img.itch.zone/aW1nLzE1MTc1MDUucG5n/original/3fK0hG.png	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzE1MTc1MDUucG5n/original/3fK0hG.png	(from https://redegogames.itch.io/returngame)
19:25:37	68370/68370	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2016:25:37%20GMT	https://img.itch.zone/aW1nLzIzNDY5NDkucG5n/original/Z4fVna.png	C:/My%20Web%20Sites/Darkness/img.itch.zone/aW1nLzIzNDY5NDkucG5n/original/Z4fVna.png	(from https://redegogames.itch.io/returngame)
19:25:38	26915/26915	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2016:25:38%20GMT	https://redegogames.itch.io/returngame/devlog/263279/return-one-way-trip-is-available-for-purchuse	C:/My%20Web%20Sites/Darkness/redegogames.itch.io/returngame/devlog/263279/return-one-way-trip-is-available-for-purchuse.html	(from https://redegogames.itch.io/returngame)
